BASEALALAÚ	-60.520	-0.859
     4    11  2010      212.000000
     5    11  2010      214.000000
     6    11  2010      221.000000
     7    11  2010      225.000000
     8    11  2010      241.000000
     9    11  2010      267.000000
    10    11  2010      288.000000
    11    11  2010      306.000000
    12    11  2010      312.000000
    13    11  2010      322.000000
    14    11  2010      340.000000
    15    11  2010      354.000000
    16    11  2010      354.000000
    17    11  2010      354.000000
    18    11  2010      344.000000
    19    11  2010      331.000000
    20    11  2010      315.000000
    21    11  2010      304.000000
    22    11  2010      290.000000
    23    11  2010      271.000000
    24    11  2010      266.000000
    25    11  2010      259.000000
    26    11  2010      255.000000
    27    11  2010      253.000000
    28    11  2010      249.000000
    29    11  2010      242.000000
    30    11  2010      236.000000
     1    12  2010      232.000000
     2    12  2010      229.000000
     3    12  2010      227.000000
     4    12  2010      221.000000
     5    12  2010      212.000000
     6    12  2010      206.000000
     7    12  2010      215.000000
     8    12  2010      224.000000
     9    12  2010      225.000000
    10    12  2010      229.000000
    11    12  2010      233.000000
    12    12  2010      238.000000
    13    12  2010      241.000000
    14    12  2010      247.000000
    15    12  2010      271.000000
    16    12  2010      291.000000
    17    12  2010      312.000000
    18    12  2010      328.000000
    19    12  2010      335.000000
    20    12  2010      342.000000
    21    12  2010      349.000000
    22    12  2010      357.000000
    23    12  2010      361.000000
    24    12  2010      366.000000
    25    12  2010      375.000000
    26    12  2010      371.000000
    27    12  2010      369.000000
    28    12  2010      378.000000
    29    12  2010      404.000000
    30    12  2010      415.000000
    31    12  2010      404.000000
     1     1  2011      388.000000
     2     1  2011      378.000000
     3     1  2011      375.000000
     4     1  2011      371.000000
     5     1  2011      373.000000
     6     1  2011      370.000000
     7     1  2011      371.000000
     8     1  2011      373.000000
     9     1  2011      369.000000
    10     1  2011      363.000000
    11     1  2011      360.000000
    12     1  2011      356.000000
    13     1  2011      350.000000
    14     1  2011      346.000000
    15     1  2011      339.000000
    16     1  2011      335.000000
    17     1  2011      331.000000
    18     1  2011      328.000000
    19     1  2011      325.000000
    20     1  2011      321.000000
    21     1  2011      325.000000
    22     1  2011      319.000000
    23     1  2011      315.000000
    24     1  2011      313.000000
    25     1  2011      311.000000
    26     1  2011      309.000000
    27     1  2011      297.000000
    28     1  2011      294.000000
    29     1  2011      294.000000
    30     1  2011      292.000000
    31     1  2011      287.000000
     1     2  2011      354.000000
     2     2  2011      350.000000
     3     2  2011      342.000000
     4     2  2011      322.000000
     5     2  2011      308.000000
     6     2  2011      304.000000
     7     2  2011      307.000000
     8     2  2011      318.000000
     9     2  2011      329.000000
    10     2  2011      332.000000
    11     2  2011      329.000000
    12     2  2011      330.000000
    13     2  2011      319.000000
    14     2  2011      314.000000
    15     2  2011      314.000000
    16     2  2011      348.000000
    17     2  2011      416.000000
    18     2  2011      430.000000
    19     2  2011      422.000000
    20     2  2011      464.000000
    21     2  2011      464.000000
    22     2  2011      451.000000
    23     2  2011      485.000000
    24     2  2011      472.000000
    25     2  2011      442.000000
    26     2  2011      433.000000
    27     2  2011      434.000000
    28     2  2011      439.000000
     1     3  2011      444.000000
     2     3  2011      436.000000
     3     3  2011      419.000000
     4     3  2011      411.000000
     5     3  2011      406.000000
     6     3  2011      407.000000
     7     3  2011      435.000000
     8     3  2011      488.000000
     9     3  2011      532.000000
    10     3  2011      589.000000
    11     3  2011      604.000000
    12     3  2011      580.000000
    13     3  2011      546.000000
    14     3  2011      520.000000
    15     3  2011      508.000000
    16     3  2011      499.000000
    17     3  2011      483.000000
    18     3  2011      472.000000
    19     3  2011      462.000000
    20     3  2011      454.000000
    21     3  2011      478.000000
    22     3  2011      511.000000
    23     3  2011      508.000000
    24     3  2011      520.000000
    25     3  2011      523.000000
    26     3  2011      531.000000
    27     3  2011      535.000000
    28     3  2011      524.000000
    29     3  2011      486.000000
    30     3  2011      465.000000
    31     3  2011      462.000000
     1     4  2011      456.000000
     2     4  2011      450.000000
     3     4  2011      461.000000
     4     4  2011      478.000000
     5     4  2011      480.000000
     6     4  2011      489.000000
     7     4  2011      512.000000
     8     4  2011      562.000000
     9     4  2011      535.000000
    10     4  2011      580.000000
    11     4  2011      631.000000
    12     4  2011      678.000000
    13     4  2011      645.000000
    14     4  2011      611.000000
    15     4  2011      676.000000
    16     4  2011      636.000000
    17     4  2011      602.000000
    18     4  2011      584.000000
    19     4  2011      554.000000
    20     4  2011      546.000000
    21     4  2011      584.000000
    22     4  2011      646.000000
    23     4  2011      662.000000
    24     4  2011      680.000000
    25     4  2011      624.000000
    26     4  2011      644.000000
    27     4  2011      688.000000
